case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"55934-93-5",  10.060    ,  84.411    ,  31.415    ,  125.89    ,  0.0000    , -2.1701    , 0.74678    ,  0.0000    , 0.50438    ,  0.0000    , 0.21749    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.42669E-05, 0.15052E-05,  0.0000    , 0.10206E-05,  0.0000    , 0.35692E-06,  0.0000    ,  0.0000    ,-0.26461    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.49137E-06, -4.6784    , -25.394    ,  0.0000    ,  0.0000    ,-0.49129E-05,-0.51245E-04, -51.100    , -27.313    , -5.8639    , -2.1953    , -95.530    ,-0.38709E-03,  0.0000    ,  0.0000    ,-0.16038E-01,-0.16426E-01,-0.79095E-03,  0.0000    ,  0.0000    , 0.42265E-01,  0.0000    ,  0.0000    ,  0.0000    , 0.97323E-07,  0.0000    ,  0.0000    ,  0.0000    , 0.18264    ,  0.0000    , 0.48217    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.39849E-06,  0.0000    , 0.10387E-05,  0.0000    ,-0.70761    ,
"57090-45-6", 0.54617E-01, 0.45596    , 0.37511    , 0.88569    ,  0.0000    ,-0.13105E-01, 0.41884E-02,  0.0000    , 0.33175E-02,  0.0000    , 0.14580E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15316E-07, 0.54917E-08,  0.0000    , 0.41621E-08,  0.0000    , 0.12065E-08,  0.0000    ,  0.0000    ,-0.21863E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.18420E-08,-0.55168E-01,-0.29055    ,  0.0000    ,  0.0000    ,-0.34551E-07,-0.35286E-06,-0.24677    ,-0.15836    ,-0.39682E-01,-0.10186E-01,-0.53508    ,-0.21467E-02,  0.0000    ,  0.0000    ,-0.50398E-03,-0.26684E-02,-0.32651E-07,  0.0000    ,  0.0000    , 0.24918E-03,  0.0000    ,  0.0000    ,  0.0000    , 0.32731E-09,  0.0000    ,  0.0000    ,  0.0000    , 0.12442E-02,  0.0000    , 0.37443E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.16106E-08,  0.0000    , 0.47561E-08,  0.0000    ,-0.52437E-02,
"59719-67-4", 0.38863    ,  3.2961    ,  6.4944    ,  10.179    ,  0.0000    ,-0.69063E-01, 0.32122E-01,  0.0000    , 0.12012E-01,  0.0000    , 0.70992E-02,  0.0000    ,  0.0000    ,-0.18758E-06,  0.0000    ,-0.21893E-06,  0.0000    ,-0.41110E-06,  0.0000    ,-0.48220E-03,  0.0000    ,-0.32529E-02, 0.14375E-02,  0.0000    , 0.54709E-03,  0.0000    , 0.29924E-03,  0.0000    ,  0.0000    ,-0.27419E-01,  0.0000    ,-0.48320E-03,  0.0000    ,-0.14452E-02,-0.90810    , -4.1674    ,-0.49219E-06,-0.57990E-04,-0.14951E-01,-0.17065    , -2.4316    ,-0.84772    ,-0.13316    ,-0.97245E-01, -4.8873    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.33623E-03,-0.19434E-06,  0.0000    , 0.97228E-03,  0.0000    ,  0.0000    ,-0.22359E-05, 0.40634E-04,  0.0000    ,  0.0000    ,  0.0000    , 0.43063E-02,  0.0000    , 0.83719E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.22711E-03,  0.0000    , 0.47358E-03,  0.0000    ,-0.14479E-01,
"65405-77-8", 0.34282    ,  3.2430    , 0.23919    ,  3.8251    ,  0.0000    ,-0.66965E-01, 0.17293E-01,  0.0000    , 0.10633E-02,  0.0000    , 0.40293E-02,  0.0000    ,  0.0000    ,-0.61016E-06,  0.0000    ,-0.64066E-06,  0.0000    ,-0.11536E-05,  0.0000    ,-0.34170E-03,  0.0000    ,-0.58836E-03, 0.15008E-03,  0.0000    , 0.10930E-04,  0.0000    , 0.27474E-04,  0.0000    ,  0.0000    ,-0.43399E-01,  0.0000    ,-0.34461E-03,  0.0000    ,-0.36724E-03,-0.33817E-01,-0.17819    ,-0.25893E-06,-0.72583E-04,-0.15795E-03,-0.16615E-02, -2.9943    ,-0.24081    ,-0.11391E-01,-0.23839E-01, -3.3116    ,-0.87105E-02,  0.0000    ,  0.0000    ,-0.24073    ,-0.25456    ,-0.75535E-03,-0.44527E-07,  0.0000    , 0.22821E-04,  0.0000    ,  0.0000    ,-0.58679E-06, 0.38371E-06,  0.0000    ,  0.0000    ,  0.0000    , 0.52553E-03,  0.0000    , 0.24516E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.36381E-04,  0.0000    , 0.20593E-04,  0.0000    ,-0.85425E-03,
"67990-05-0", 0.14727E-02, 0.12549E-01, 0.37082E-01, 0.51104E-01,  0.0000    ,-0.64831E-04, 0.26000E-04,  0.0000    , 0.12625E-05,  0.0000    , 0.31209E-04,  0.0000    ,  0.0000    ,-0.20301E-05,  0.0000    ,-0.20784E-05,  0.0000    ,-0.36806E-05,  0.0000    ,-0.34535E-05,  0.0000    ,-0.15636E-05, 0.75451E-06,  0.0000    , 0.45245E-07,  0.0000    , 0.64145E-06,  0.0000    ,  0.0000    ,-0.16842E-03,  0.0000    ,-0.11795E-04,  0.0000    ,-0.29731E-05,-0.52984E-02,-0.26812E-01,-0.29058E-06,-0.95323E-04,-0.62581E-04,-0.63286E-03,-0.13089E-01,-0.76715E-03,-0.25140E-04,-0.15255E-03,-0.17688E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.43778E-03,-0.43036E-07,  0.0000    ,  0.0000    ,-0.34050E-07,  0.0000    ,-0.18995E-07,  0.0000    ,-0.23640E-10,  0.0000    ,  0.0000    , 0.19110E-07,  0.0000    , 0.87736E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.50435E-06,  0.0000    , 0.21750E-06,  0.0000    ,-0.12478E-05,
"71048-82-3", 0.78822    ,  7.1600    , 0.87494    ,  8.8231    ,  0.0000    ,-0.20514    , 0.36359E-01,  0.0000    , 0.82173E-02,  0.0000    , 0.17890E-02,  0.0000    ,  0.0000    ,-0.30654E-09,  0.0000    ,-0.34207E-09,  0.0000    ,-0.65988E-09,  0.0000    ,-0.15513E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15349    ,  0.0000    ,-0.15841E-06,  0.0000    ,  0.0000    ,-0.10142    ,-0.55636    ,-0.39210E-09,-0.84726E-07,  0.0000    ,  0.0000    , -5.8786    ,-0.90697    ,-0.81678E-01,-0.15097E-01, -7.0680    ,-0.49694E-01,  0.0000    ,  0.0000    ,-0.75381    ,-0.94256    ,-0.46609E-03,-0.10790E-09,  0.0000    , 0.51933E-03,  0.0000    ,  0.0000    ,-0.10958E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.36836E-02,  0.0000    , 0.36687E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.78824E-02,
"75980-60-8", 0.38008    ,  3.4192    ,  2.3203    ,  6.1196    ,  0.0000    , -1.3037    ,  0.0000    , -1.1353    ,  0.0000    ,-0.24177    , 0.83737E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.79224E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.7650    ,  0.0000    ,-0.79224E-03,  0.0000    ,  0.0000    ,-0.35306    , -2.1276    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.59573    ,-0.20360    ,-0.23063E-01,-0.12955E-02,-0.85013    ,-0.12926E-06,  0.0000    ,  0.0000    ,-0.14783E-04,-0.14913E-04,-0.22865E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.25622E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.13621E-01,  0.0000    , 0.13850E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.18937E-02,
"79815-20-6", 0.28591    ,  2.3945    ,  4.6959    ,  7.3764    ,  0.0000    ,-0.61690E-03, 0.23625E-04,  0.0000    ,  0.0000    ,-0.85329E-05, 0.68247E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10184    , 0.77504E-01,  0.0000    ,  0.0000    ,-0.39051    , 0.50712E-02,  0.0000    ,  0.0000    ,-0.27054E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.98831    ,-0.37694    ,-0.19579    ,  0.0000    ,  0.0000    ,-0.37034    , -4.8632    ,-0.21293    ,-0.49394E-02,-0.12084E-02,-0.16419E-01,-0.58272    ,-0.56376E-05,  0.0000    ,  0.0000    ,-0.12344E-03,-0.12951E-03,-0.21069E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.91489E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.43331    ,  0.0000    ,  0.0000    , 0.10075E-04,  0.0000    , 0.11471E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.38867E-01,  0.0000    , 0.39477    ,  0.0000    ,-0.37963E-03,
"84434-11-7", 0.16018    ,  1.3853    , 0.60583    ,  2.1513    ,  0.0000    ,-0.21627E-01, 0.13472E-01,  0.0000    , 0.22586E-02,  0.0000    , 0.31321E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.14414E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.18921E-02,  0.0000    ,-0.14414E-03,  0.0000    ,  0.0000    ,-0.86561E-01,-0.41141    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.2343    ,-0.21721    ,-0.20710E-01,-0.40831E-01, -1.6508    ,-0.66578E-06,  0.0000    ,  0.0000    ,-0.14983E-03,-0.15051E-03,-0.23056E-03,  0.0000    ,  0.0000    , 0.13562E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.84991E-03,  0.0000    , 0.93952E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.19333E-02,
"88374-05-4", 0.20185    ,  1.7822    , 0.26230    ,  2.2464    ,  0.0000    ,-0.36777E-01, 0.16839E-01,  0.0000    , 0.42474E-02,  0.0000    , 0.41822E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.71220E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.38430E-01,-0.20066    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.4272    ,-0.33813    ,-0.41139E-01,-0.40953E-01, -1.9270    ,-0.15074E-01,  0.0000    ,  0.0000    ,-0.56503E-01,-0.72889E-01,-0.17364E-03,  0.0000    ,  0.0000    , 0.30274E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.15960E-02,  0.0000    , 0.23147E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.42176E-02,
"93957-50-7",  3.3649    ,  32.697    ,  3.2605    ,  39.322    ,  0.0000    , -1.9708    ,  0.0000    ,-0.41465    ,  0.0000    ,-0.29437E-01, 0.80374E-01,  0.0000    ,  0.0000    ,-0.30576E-06,  0.0000    ,-0.21818E-06,  0.0000    ,-0.33231E-06,  0.0000    ,-0.55024E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.3487    ,  0.0000    ,-0.54968E-02,  0.0000    ,  0.0000    ,-0.48614    , -2.7390    ,-0.33269E-05,-0.11029E-02,  0.0000    ,  0.0000    , -31.162    , -2.1189    ,-0.59979E-01,-0.11228    , -33.680    ,-0.75812E-03,  0.0000    ,  0.0000    ,-0.13253E-01,-0.14013E-01,-0.47564E-01,-0.27336E-06,  0.0000    ,  0.0000    ,-0.27172E-02,  0.0000    ,-0.22277E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.51690E-02,  0.0000    , 0.11783E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.36852E-02,
"101238-01-1", 0.51706E-01, 0.52400    , 0.18954E-01, 0.59466    ,  0.0000    ,-0.33922E-03, 0.23758E-03,  0.0000    ,  0.0000    ,-0.87369E-03, 0.12230E-03,  0.0000    ,  0.0000    ,-0.12605E-06, 0.16908E-06,  0.0000    , 0.62083E-06,  0.0000    ,  0.0000    ,-0.70939E-04,  0.0000    ,-0.24745E-01, 0.20417E-01,  0.0000    ,  0.0000    ,-0.89889E-01, 0.89462E-03,  0.0000    ,  0.0000    ,-0.19925E-02,  0.0000    ,-0.81648E-04,  0.0000    ,-0.19184    ,-0.18265E-02,-0.43954E-02,-0.58726E-05,-0.21315E-02,-0.20050E-01,-0.33226    ,-0.88855E-02,-0.10853E-01,-0.13305E-01,-0.32837E-03,-0.39477E-01,-0.23803E-07,  0.0000    ,  0.0000    ,-0.75229E-03,-0.75277E-03,-0.19840E-02,-0.41476E-06,  0.0000    ,  0.0000    ,-0.11231E-02, 0.22347E-08,  0.0000    ,  0.0000    ,-0.99358E-01,  0.0000    ,  0.0000    , 0.24876E-06,  0.0000    , 0.22305E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.98603E-02,  0.0000    , 0.94966E-01,  0.0000    ,-0.43375E-02,
"107898-54-4", 0.35958    ,  3.5018    , 0.22676    ,  4.0881    ,  0.0000    ,-0.28134E-01, 0.14561E-02,  0.0000    , 0.82809E-04,  0.0000    , 0.19342E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.25065E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.28451E-01,-0.10630    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -3.4529    ,-0.53065E-01,-0.76076E-03,-0.53220E-01, -3.6474    ,-0.22911E-02,  0.0000    ,  0.0000    ,-0.27100    ,-0.28056    ,-0.14717E-03,  0.0000    ,  0.0000    , 0.27086E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.34880E-04,  0.0000    , 0.49385E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.44787E-04,
"120570-77-6",  1.7708    ,  14.774    ,  2.7912    ,  19.336    ,  0.0000    ,-0.99083E-01, 0.28053E-01,  0.0000    , 0.11234E-01,  0.0000    , 0.30369E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11939E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.37719    , -1.4136    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -12.717    , -2.3826    ,-0.20170    ,-0.86372    , -17.496    ,-0.24955E-01,  0.0000    ,  0.0000    ,-0.11500E-01,-0.36552E-01,-0.21236E-06,  0.0000    ,  0.0000    , 0.86559E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.56573E-02,  0.0000    , 0.63507E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12906E-01,
"132694-65-6", 0.17735E-01, 0.18397    , 0.11989E-01, 0.21370    , 0.39959E-05,  0.0000    , 0.38177E-04,  0.0000    , 0.10074E-04,  0.0000    , 0.27481E-03,  0.0000    ,  0.0000    ,-0.12861E-05,  0.0000    ,-0.13374E-05,  0.0000    ,-0.24082E-05,  0.0000    ,-0.21130E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.29703E-03,  0.0000    ,  0.0000    ,-0.26041E-04,  0.0000    ,  0.0000    ,-0.16982E-02,-0.78511E-02,-0.35379E-06,-0.98194E-04,  0.0000    ,  0.0000    ,-0.19780    ,-0.17938E-03,-0.11472E-04,-0.38956E-02,-0.20431    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11531E-03,-0.49994E-07,  0.0000    , 0.23157E-08,  0.0000    ,  0.0000    ,-0.19753E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.25377E-08,  0.0000    , 0.20175E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15937E-06,
"139122-17-1", 0.17154E-01, 0.14382    , 0.27801    , 0.43899    ,  0.0000    ,-0.12914E-03, 0.69746E-04,  0.0000    ,  0.0000    ,-0.31735E-03, 0.43811E-04,  0.0000    ,  0.0000    ,-0.12727E-07,  0.0000    ,-0.13227E-07,  0.0000    ,-0.21973E-07,  0.0000    ,-0.38926E-04,  0.0000    ,-0.65997E-02, 0.50946E-02,  0.0000    ,  0.0000    ,-0.22362E-01, 0.35615E-03,  0.0000    ,  0.0000    ,-0.78943E-03,  0.0000    ,-0.39147E-04,  0.0000    ,-0.56929E-01,-0.23357E-01,-0.16703E-01,-0.34922E-07,-0.90246E-05,-0.22777E-01,-0.30333    ,-0.24835E-02,-0.30398E-02,-0.39428E-02,-0.13668E-03,-0.15034E-01,-0.58606E-08,  0.0000    ,  0.0000    ,-0.35209E-05,-0.35274E-05,-0.11421E-04,-0.65525E-08,  0.0000    ,  0.0000    ,-0.30822E-03,  0.0000    ,-0.91819E-07,  0.0000    ,-0.25468E-01,  0.0000    ,  0.0000    , 0.22898E-04,  0.0000    , 0.21410E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.24453E-02,  0.0000    , 0.24387E-01,  0.0000    ,-0.12962E-02,
"152402-98-7",  1.3843    ,  11.606    ,  24.278    ,  37.268    ,  0.0000    ,-0.24541    , 0.11565    ,  0.0000    , 0.40563E-01,  0.0000    , 0.26376E-01,  0.0000    ,  0.0000    ,-0.15072E-05,  0.0000    ,-0.20353E-05,  0.0000    ,-0.42318E-05,  0.0000    ,-0.25241E-02,  0.0000    ,-0.13761E-03, 0.61593E-04,  0.0000    , 0.21985E-04,  0.0000    , 0.13270E-04,  0.0000    ,  0.0000    ,-0.10595    ,  0.0000    ,-0.25497E-02,  0.0000    ,-0.65962E-04, -3.4455    , -16.068    ,-0.14536E-05,-0.99623E-04,-0.69022E-03,-0.78484E-02, -8.7600    , -2.8747    ,-0.42868    ,-0.35880    , -17.635    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12869E-02,-0.16716E-05,  0.0000    , 0.32272E-02,  0.0000    ,  0.0000    ,-0.22607E-04, 0.16077E-05,  0.0000    ,  0.0000    ,  0.0000    , 0.14670E-01,  0.0000    , 0.27124E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.93271E-05,  0.0000    , 0.18532E-04,  0.0000    ,-0.45373E-01,
"169685-34-1", 0.72414E-03, 0.75505E-02, 0.20678E-03, 0.84814E-02,  0.0000    ,-0.76605E-05, 0.38327E-05,  0.0000    , 0.56703E-06,  0.0000    , 0.12579E-04,  0.0000    ,  0.0000    ,-0.12810E-02, 0.14503E-05,  0.0000    , 0.57585E-05,  0.0000    ,  0.0000    ,-0.65391E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.22942E-04,  0.0000    ,-0.12426E-02,  0.0000    ,  0.0000    ,-0.31117E-04,-0.11659E-02,-0.26965E-04,-0.89898E-02,  0.0000    ,  0.0000    ,-0.69196E-02,-0.10923E-04,-0.52286E-06,-0.58642E-04,-0.70199E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.44000E-05,-0.28452E-05,  0.0000    , 0.21602E-09,  0.0000    , 0.18600E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.21790E-09,  0.0000    , 0.19526E-09,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12162E-08,
"224049-04-1", 0.12219    ,  1.0233    ,  3.9595    ,  5.1050    ,  0.0000    ,-0.15214E-01, 0.11261E-01,  0.0000    ,  0.0000    ,-0.24706E-01, 0.10551E-02,  0.0000    ,  0.0000    ,-0.72426E-07,  0.0000    ,-0.83690E-07,  0.0000    ,-0.15820E-06,  0.0000    ,-0.19824E-03,  0.0000    ,-0.32621E-01, 0.25731E-01,  0.0000    ,  0.0000    ,-0.52540E-01, 0.17488E-02,  0.0000    ,  0.0000    ,-0.75489E-01,  0.0000    ,-0.19889E-03,  0.0000    ,-0.16789    ,-0.40759    , -1.2280    ,-0.19563E-06,-0.30712E-04,-0.20261    , -2.4782    ,-0.63547E-01,-0.14203    ,-0.15120    ,-0.18840E-02,-0.54460    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.46465E-03,-0.56804E-07,  0.0000    ,  0.0000    ,-0.28614E-01,  0.0000    ,-0.86316E-06,  0.0000    ,-0.72627E-01,  0.0000    ,  0.0000    , 0.39623E-02,  0.0000    , 0.34291E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.11109E-01,  0.0000    , 0.97583E-01,  0.0000    ,-0.45765E-01,
