case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"1918-00-9", 0.59236    ,  2.1728    , 0.37367E-01,  2.8025    ,  0.0000    ,-0.26380E-04, 0.45812E-04,  0.0000    ,  0.0000    ,-0.16934E-06, 0.23171E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.69527E-01,  0.0000    ,-0.14669E-01,  0.0000    ,-0.39763E-01, 0.17178E-01,  0.0000    , 0.23928E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.29091    ,-0.59990E-03,-0.30921E-04,  0.0000    ,  0.0000    ,-0.50462E-01, -2.4542    ,-0.58331E-02,-0.11012E-03,-0.64203E-05,-0.10108E-02,-0.70574E-02,-0.78981E-04,  0.0000    ,  0.0000    ,-0.24331E-02,-0.25121E-02,-0.66299E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.53389E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.13859E-01,  0.0000    ,  0.0000    , 0.24532E-06,  0.0000    , 0.67819E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.10264E-02,  0.0000    , 0.12668E-01,  0.0000    ,-0.68760E-07,
"22224-92-6", 0.12035    ,  1.0911    , 0.60573E-01,  1.2720    ,  0.0000    ,-0.27904E-01, 0.16940E-01,  0.0000    ,  0.0000    ,-0.54566E-01, 0.30140E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.69503E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.14634E-01,-0.31602    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.28518    ,-0.33168    ,-0.18718    ,-0.25000E-02,-0.86893    ,-0.11484E-03,  0.0000    ,  0.0000    ,-0.10342E-02,-0.11498E-02,-0.17361E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.25204E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.44729E-02,  0.0000    , 0.49480E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.28753E-01,
"23950-58-5",  1.1270    ,  7.6566    , 0.11870    ,  8.9023    ,  0.0000    ,-0.39081E-02, 0.10434E-01,  0.0000    ,  0.0000    ,-0.40819E-01, 0.46441E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10285    , 0.41300    ,  0.0000    ,  0.0000    , -1.1129    , 0.23795E-01,  0.0000    ,  0.0000    ,-0.79154E-01,  0.0000    ,  0.0000    ,  0.0000    , -2.4015    ,-0.92191E-02,-0.18837    ,  0.0000    ,  0.0000    ,-0.13507    , -5.9868    ,-0.13893E-01,-0.23904E-01,-0.35947E-01,-0.75694E-03,-0.95927E-01,-0.51229E-04,  0.0000    ,  0.0000    ,-0.39988E-02,-0.40522E-02,-0.18640E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.41363E-01,  0.0000    ,  0.0000    ,  0.0000    , -1.4455    ,  0.0000    ,  0.0000    , 0.11130E-02,  0.0000    , 0.21256E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.73843E-01,  0.0000    ,  1.4025    ,  0.0000    ,-0.11839E-01,
"2921-88-2", 0.47859    ,  2.2667    , 0.13727    ,  2.8826    ,  0.0000    ,-0.94235    ,  0.0000    ,-0.43228    ,  0.0000    ,-0.35982E-01, 0.21702E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.4069    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.99966E-02,-0.18523    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.95330    ,-0.17211    ,-0.76812E-02,-0.38429E-02, -1.1499    ,-0.14397E-01,  0.0000    ,  0.0000    ,-0.10327    ,-0.11877    ,-0.11817E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.65891E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.37838E-03,  0.0000    , 0.38141E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11165E-03,
"330-55-2", 0.66970    ,  5.3592    , 0.81470E-01,  6.1104    ,  0.0000    ,-0.19965E-01, 0.14777    ,  0.0000    ,  0.0000    , -1.4958    , 0.25174E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.3244    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.95890E-01, -3.6283    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.33642E-04,-0.71842E-04,-0.79780E-04,-0.50558E-06,-0.22192E-03,-0.33706E-01,  0.0000    ,  0.0000    ,-0.13806E-01,-0.48303E-01,-0.13049E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.90539    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.51684E-01,  0.0000    , 0.85373    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.20277E-04,
"35367-38-5", 0.98018E-02, 0.79815E-01, 0.44808E-02, 0.94098E-01, 0.10981E-02,  0.0000    ,  0.0000    ,-0.40323E-02,  0.0000    ,-0.14462E-01, 0.23829E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.27030E-03,  0.0000    ,  0.0000    ,-0.38855E-03,  0.0000    ,-0.17406E-02, 0.21390E-04,  0.0000    ,  0.0000    ,-0.21852E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.24551E-02,-0.96476E-03,-0.27060E-01,  0.0000    ,  0.0000    ,-0.11610E-03,-0.35950E-02,-0.10899E-01,-0.15101E-01,-0.84796E-02,-0.80631E-04,-0.37534E-01,-0.10726E-06,  0.0000    ,  0.0000    ,-0.70550E-04,-0.70659E-04,-0.44670E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.44079E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.64017E-03,  0.0000    ,  0.0000    , 0.43377E-03,  0.0000    , 0.41203E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.17064E-03,  0.0000    , 0.17175E-02,  0.0000    ,-0.13948E-02,
"42874-03-3", 0.59866    ,  6.4766    , 0.95612E-01,  7.1709    ,  0.0000    , -1.3849    ,  0.0000    , -1.0673    ,  0.0000    ,-0.19111    , 0.10052E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.6469    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.16196E-01,-0.22763    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -3.2633    ,-0.76317    ,-0.70089E-01,-0.44741E-02, -4.1155    ,-0.64381E-01,  0.0000    ,  0.0000    ,-0.83987E-01,-0.14936    ,-0.15192E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.14440E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.65272E-02,  0.0000    , 0.11881E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.39730E-02,
"55179-31-2", 0.59807    ,  6.3919    , 0.34950    ,  7.3395    ,  0.0000    ,-0.30389E-01,  0.0000    ,-0.66980E-02,  0.0000    ,-0.71769    , 0.31267E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.49177E-01,  0.0000    ,-0.31640E-01,  0.0000    , -1.2372    , 0.46689E-02,  0.0000    ,  0.0000    , -1.0178    ,  0.0000    ,  0.0000    ,  0.0000    , -1.8169    ,-0.65114E-01, -1.2735    ,  0.0000    ,  0.0000    ,-0.89728E-01, -2.2988    ,-0.11624    ,-0.27935    ,-0.25210    ,-0.10686E-02,-0.72664    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.50644E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.28251    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.56077    ,  0.0000    ,  0.0000    , 0.63935E-02,  0.0000    , 0.87796E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.46660E-01,  0.0000    , 0.75335    ,  0.0000    ,-0.50862E-01,
"57018-04-9", 0.51190    ,  4.3817    , 0.24468    ,  5.1382    ,  0.0000    , -1.6485    ,  0.0000    , -1.1480    ,  0.0000    ,-0.19006    , 0.61687E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -3.0013    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.30990E-01,-0.36777    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.99815    ,-0.26663    ,-0.23788E-01,-0.90192E-03, -1.2977    ,-0.67848E-01,  0.0000    ,  0.0000    ,-0.34043    ,-0.42548    ,-0.14964E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.93444E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.35049E-02,  0.0000    , 0.66531E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.82431E-03,
"640-15-3", 0.14820    ,  1.3436    , 0.74590E-01,  1.5664    ,  0.0000    ,-0.24595E-01,  0.0000    ,-0.36819E-01,  0.0000    ,-0.32777    , 0.37270E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.49799    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.27447E-01,-0.68722    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.62854E-01,-0.11049    ,-0.88277E-01,-0.46330E-03,-0.29066    ,-0.42687E-01,  0.0000    ,  0.0000    ,-0.12195E-01,-0.59412E-01,-0.36122E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.12532    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.88968E-02,  0.0000    , 0.13207    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15656E-01,
"69377-81-7", 0.11518    ,  1.3823    , 0.20236E-01,  1.5177    ,  0.0000    ,-0.19068E-04, 0.13898E-04,  0.0000    , 0.57593E-07,  0.0000    ,  0.0000    ,-0.12991E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.25885E-01,  0.0000    ,-0.13058E-01,  0.0000    ,-0.23250    , 0.32037E-02,  0.0000    ,  0.0000    ,-0.30978E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.31325    ,-0.14096E-02,-0.48997E-02,  0.0000    ,  0.0000    ,-0.56012E-01, -1.1421    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.70766E-09,  0.0000    ,  0.0000    ,-0.15940E-05,-0.15947E-05,-0.17692E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.53111E-11,  0.0000    ,  0.0000    ,  0.0000    ,-0.25864E-02,  0.0000    ,  0.0000    , 0.70575E-07,  0.0000    , 0.75820E-08,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.19155E-03,  0.0000    , 0.23640E-02,  0.0000    ,  0.0000    ,
"74051-80-2", 0.39251E-01, 0.14037    , 0.24273E-02, 0.18204    , 0.22415E-05,  0.0000    ,  0.0000    ,-0.29913E-06,  0.0000    ,-0.23044E-05, 0.13104E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.46956E-02,  0.0000    ,-0.98174E-03,  0.0000    ,-0.25953E-02, 0.13209E-02,  0.0000    , 0.12462E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.20257E-01,-0.39491E-04,-0.61061E-04,  0.0000    ,  0.0000    ,-0.32457E-02,-0.15806    ,-0.26393E-03,-0.92795E-05,-0.21035E-04,-0.45994E-04,-0.35744E-03,-0.11930E-07,  0.0000    ,  0.0000    ,-0.13553E-03,-0.13554E-03,-0.21872E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.30618E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.88531E-03,  0.0000    ,  0.0000    , 0.54707E-08,  0.0000    , 0.64050E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.65544E-04,  0.0000    , 0.80962E-03,  0.0000    ,-0.26649E-06,
"80-33-1", 0.25187E-02, 0.92385E-02, 0.58786E-03, 0.12345E-01,  0.0000    ,-0.15971E-02,  0.0000    ,-0.37961E-02,  0.0000    ,-0.19657E-02, 0.13125E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.78760E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.83363E-04,-0.39188E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12054E-03,  0.0000    ,  0.0000    ,-0.20995E-03,-0.33659E-03,-0.12998E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.10236E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.27130E-05,  0.0000    , 0.72408E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,
"84087-01-4", 0.63799    ,  5.7397    , 0.86184E-01,  6.4639    ,  0.0000    ,-0.41223E-03, 0.13532E-05,  0.0000    ,  0.0000    ,-0.32657E-06, 0.79780E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.19299    , 0.19539    ,  0.0000    ,  0.0000    , -1.3284    , 0.10047E-01,  0.0000    , 0.40338E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.0994    ,-0.47682E-02,-0.10861E-02,  0.0000    ,  0.0000    ,-0.14805    , -4.1966    ,-0.14782E-01,-0.13020E-03,-0.30674E-05,-0.10065E-02,-0.16120E-01,-0.31294E-06,  0.0000    ,  0.0000    ,-0.40952E-03,-0.40983E-03,-0.13115E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.24746E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.82254    ,  0.0000    ,  0.0000    , 0.29038E-05,  0.0000    , 0.15989E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.41196E-01,  0.0000    , 0.78137    ,  0.0000    ,-0.25866E-06,
"93-65-2",  9.6792    ,  86.526    ,  1.3001    ,  97.505    ,  0.0000    ,-0.34398E-02,  0.0000    ,-0.10117E-02,  0.0000    ,-0.39973E-03, 0.15393E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.3084    ,  4.0299    ,  0.0000    ,  0.0000    , -19.539    , 0.27559    ,  0.0000    , 0.10453E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -33.743    ,-0.73584E-01,-0.17500E-01,  0.0000    ,  0.0000    , -2.0204    , -61.628    ,-0.93063E-02,-0.11803E-03,-0.43791E-04,-0.63268E-03,-0.10245E-01,-0.58958E-02,  0.0000    ,  0.0000    ,-0.13486E-01,-0.19400E-01,-0.29051E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.27134E-03,  0.0000    ,  0.0000    ,  0.0000    , -15.629    ,  0.0000    ,  0.0000    , 0.65906E-04,  0.0000    , 0.23852E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.77747    ,  0.0000    ,  14.852    ,  0.0000    ,-0.11671E-04,
"99-30-9", 0.62956    ,  6.4659    , 0.35477    ,  7.4502    , 0.30614E-01,  0.0000    , 0.34477    ,  0.0000    ,  0.0000    , -1.7726    , 0.16091E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.9937    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.13333    , -4.1768    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10873    ,  0.0000    ,  0.0000    ,-0.20806E-01,-0.13617    ,-0.10051E-01,  0.0000    ,  0.0000    ,  0.0000    , -1.5879    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.85188E-01,  0.0000    ,  1.5029    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,
"87674-68-8",  1.2910    ,  7.5189    , 0.11905    ,  8.9290    ,  0.0000    ,-0.17274    , 0.11334    ,  0.0000    , 0.15883E-01,  0.0000    , 0.72962E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.40971E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.58488E-01, -2.3923    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.5382    , -2.2438    , -1.6092    ,-0.58464E-01, -6.4530    ,-0.37941E-01,  0.0000    ,  0.0000    ,-0.23560E-01,-0.61898E-01,-0.24180E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.84967E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.32308E-01,  0.0000    , 0.35506    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.30248    ,
"94-82-6",  6.4439    ,  69.659    ,  1.0284    ,  77.131    ,  0.0000    ,-0.47825E-02, 0.22697E-02,  0.0000    ,  0.0000    ,-0.13511E-01, 0.90627E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.7824    ,  3.5228    ,  0.0000    ,  0.0000    , -16.570    , 0.75898E-01,  0.0000    ,  0.0000    ,-0.15946E-01,  0.0000    ,  0.0000    ,  0.0000    , -27.314    ,-0.63143E-01,-0.50719E-01,  0.0000    ,  0.0000    , -1.6204    , -47.399    ,-0.45968    ,-0.66728E-01,-0.80954E-01,-0.24538E-01,-0.67077    ,-0.49299E-03,  0.0000    ,  0.0000    ,-0.55024E-02,-0.59987E-02,-0.48256E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.93438E-02,  0.0000    ,  0.0000    ,  0.0000    , -13.301    ,  0.0000    ,  0.0000    , 0.29877E-03,  0.0000    , 0.50882E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.66320    ,  0.0000    ,  12.667    ,  0.0000    ,-0.23417E-01,
"1967-16-4", 0.72423    ,  7.9601    , 0.11736    ,  8.8017    ,  0.0000    ,-0.95888E-01, 0.65151E-01,  0.0000    , 0.14833E-01,  0.0000    , 0.82674E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.34529E-06, 0.23817E-06,  0.0000    , 0.55827E-07,  0.0000    , 0.21494E-07,  0.0000    , 0.10757E-01,  0.0000    ,  0.0000    ,  0.0000    , 0.42026E-07,  0.0000    ,-0.16770E-01,-0.16514    ,  0.0000    ,  0.0000    ,-0.42205E-07,-0.63067E-06, -6.6692    , -1.4556    ,-0.18505    ,-0.14559    , -8.5525    ,-0.49096E-01,  0.0000    ,  0.0000    ,-0.27709E-01,-0.77013E-01,-0.48341E-03,  0.0000    ,  0.0000    , 0.70030E-03,  0.0000    ,  0.0000    ,  0.0000    , 0.29841E-08,  0.0000    ,  0.0000    ,  0.0000    , 0.28268E-02,  0.0000    , 0.97048E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.15389E-07,  0.0000    , 0.55629E-07,  0.0000    ,-0.13235E-01,
"13171-21-6", 0.12182    ,  1.1045    , 0.61315E-01,  1.2876    ,  0.0000    ,-0.29133E-01, 0.10439E-01,  0.0000    , 0.86311E-02,  0.0000    , 0.19163E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.26527E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10115E-01,-0.15738    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.47964    ,-0.41293    ,-0.15346    ,-0.10708E-01, -1.1226    ,-0.47011E-06,  0.0000    ,  0.0000    ,-0.65387E-04,-0.65858E-04,-0.48053E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.57366E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.19999E-02,  0.0000    , 0.16053E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17484E-01,
