case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"3878-19-1", 0.82123E-01, 0.60413    , 0.34313E-01, 0.72056    ,  0.0000    ,-0.91192E-02, 0.17388E-01,  0.0000    ,  0.0000    ,-0.86976E-01, 0.23046E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.30911E-02, 0.78559E-02,  0.0000    ,  0.0000    ,-0.30839E-01, 0.49363E-03,  0.0000    ,  0.0000    ,-0.15130    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.56373E-01,-0.11022E-01,-0.33553    ,  0.0000    ,  0.0000    ,-0.40030E-02,-0.13198    ,-0.32702E-02,-0.82739E-02,-0.10618E-01,-0.68376E-04,-0.27369E-01,-0.14721E-02,  0.0000    ,  0.0000    ,-0.10411E-02,-0.25447E-02,-0.41203E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.68276E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.29345E-01,  0.0000    ,  0.0000    , 0.35366E-02,  0.0000    , 0.65823E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.16555E-02,  0.0000    , 0.29390E-01,  0.0000    ,-0.27865E-02,
"55285-14-8", 0.21070E-01, 0.22332    , 0.12220E-01, 0.25661    ,  0.0000    ,-0.43153E-03, 0.12657E-02,  0.0000    ,  0.0000    ,-0.18731E-01, 0.17459E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.13440E-02, 0.52126E-03,  0.0000    ,  0.0000    ,-0.48903E-01, 0.21767E-03,  0.0000    ,  0.0000    ,-0.29678E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.75776E-01,-0.19577E-02,-0.37413E-01,  0.0000    ,  0.0000    ,-0.29001E-02,-0.90529E-01,-0.13059E-02,-0.31001E-02,-0.30868E-02,-0.99122E-05,-0.85819E-02,-0.90596E-06,  0.0000    ,  0.0000    ,-0.87512E-04,-0.88886E-04,-0.96806E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.12058E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.26651E-01,  0.0000    ,  0.0000    , 0.20392E-04,  0.0000    , 0.26522E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.22699E-02,  0.0000    , 0.36910E-01,  0.0000    ,-0.75473E-03,
"57966-95-7", 0.11561    ,  1.2683    , 0.69196E-01,  1.4531    ,  0.0000    ,-0.72196E-04, 0.82453E-05,  0.0000    ,  0.0000    ,-0.40033E-04, 0.22832E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.34360E-01, 0.22484E-01,  0.0000    ,  0.0000    ,-0.27242    , 0.23002E-02,  0.0000    , 0.11016E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.40530    ,-0.44010E-02,-0.75089E-02,  0.0000    ,  0.0000    ,-0.42806E-01,-0.97679    ,-0.15535E-01,-0.59646E-03,-0.54119E-03,-0.88989E-03,-0.18394E-01,-0.17044E-05,  0.0000    ,  0.0000    ,-0.17653E-03,-0.17824E-03,-0.58516E-08,  0.0000    ,  0.0000    ,  0.0000    ,-0.14914E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.11537    ,  0.0000    ,  0.0000    , 0.15930E-05,  0.0000    , 0.16132E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.57963E-02,  0.0000    , 0.10964    ,  0.0000    ,-0.73319E-04,
"759-94-4", 0.12847    , 0.47123    , 0.81039E-02, 0.60779    ,  0.0000    ,-0.24781E-01, 0.20665E-02,  0.0000    , 0.37546E-02,  0.0000    , 0.11512E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.89076E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.15060E-02,-0.73886E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17281    ,-0.13627    ,-0.51803E-01,-0.25416E-02,-0.39596    ,-0.54723E-02,  0.0000    ,  0.0000    ,-0.10934    ,-0.12720    ,-0.30053E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.23879E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.68323E-04,  0.0000    , 0.27023E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.31984E-03,
"82558-50-7", 0.14409    ,  1.4361    , 0.21353E-01,  1.6015    ,  0.0000    ,-0.19249E-02, 0.93736E-02,  0.0000    ,  0.0000    ,-0.22960E-01, 0.61476E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.82586E-02, 0.79949E-01,  0.0000    ,  0.0000    ,-0.14106    , 0.18313E-02,  0.0000    ,  0.0000    ,-0.37383E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.23961    ,-0.32020E-02,-0.92429E-01,  0.0000    ,  0.0000    ,-0.15730E-01,-0.65986    ,-0.80666E-01,-0.17276    ,-0.19200    ,-0.16576E-02,-0.55079    ,-0.22863E-06,  0.0000    ,  0.0000    ,-0.35886E-03,-0.35910E-03,-0.19841E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.23031E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.18109    ,  0.0000    ,  0.0000    , 0.66549E-03,  0.0000    , 0.10750E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.15200E-01,  0.0000    , 0.25051    ,  0.0000    ,-0.72993E-01,
"25057-89-0",  1.3623    ,  13.139    , 0.19596    ,  14.697    ,  0.0000    ,-0.14136E-03,  0.0000    ,-0.38050E-03,  0.0000    ,-0.43496E-04, 0.23060E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.27479    , 0.70816    ,  0.0000    ,  0.0000    , -2.8637    , 0.25144E-01,  0.0000    , 0.17716E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -5.0436    ,-0.11268E-01,-0.28889E-02,  0.0000    ,  0.0000    ,-0.28824    , -9.2842    ,-0.70049E-01,-0.12403E-02,-0.24344E-03,-0.44173E-02,-0.77006E-01,-0.23571E-04,  0.0000    ,  0.0000    ,-0.18574E-02,-0.18810E-02,-0.44300E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.31972E-04,  0.0000    ,  0.0000    ,  0.0000    , -2.6278    ,  0.0000    ,  0.0000    , 0.18207E-04,  0.0000    , 0.41230E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.13040    ,  0.0000    ,  2.4976    ,  0.0000    ,-0.69936E-04,
"70630-17-0", 0.50699E-01, 0.52966    , 0.29018E-01, 0.60936    ,  0.0000    ,-0.10448E-01, 0.49503E-02,  0.0000    , 0.25737E-02,  0.0000    , 0.68653E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.46020E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.40063E-02,-0.37443E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.34713    ,-0.16052    ,-0.34486E-01,-0.89546E-02,-0.56799    ,-0.18343E-03,  0.0000    ,  0.0000    ,-0.15311E-03,-0.33673E-03,-0.55369E-05,  0.0000    ,  0.0000    , 0.86046E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.41820E-03,  0.0000    , 0.24597E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.29646E-02,
"122-42-9", 0.30113    ,  3.3114    , 0.48820E-01,  3.6613    ,  0.0000    ,-0.92609E-01, 0.49046E-01,  0.0000    , 0.20674E-01,  0.0000    , 0.42016E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.33094E-06, 0.17720E-06,  0.0000    , 0.78363E-07,  0.0000    , 0.10987E-07,  0.0000    , 0.75309E-02,  0.0000    ,  0.0000    ,  0.0000    , 0.30736E-07,  0.0000    ,-0.12830E-01,-0.26373    ,  0.0000    ,  0.0000    ,-0.40576E-07,-0.98682E-06, -1.7011    , -1.1584    ,-0.36600    ,-0.22572E-01, -3.3633    ,-0.25178E-01,  0.0000    ,  0.0000    ,-0.29451E-02,-0.28216E-01,-0.45116E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.20280E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.82529E-08,  0.0000    ,  0.0000    , 0.57076E-02,  0.0000    , 0.42503E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.25702E-07,  0.0000    , 0.19064E-06,  0.0000    ,-0.46186E-01,
"2797-51-5", 0.19964    ,  2.1653    , 0.31958E-01,  2.3969    ,  0.0000    ,-0.32711E-01, 0.17891E-01,  0.0000    , 0.76489E-02,  0.0000    , 0.19485E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.82973E-06, 0.45060E-06,  0.0000    , 0.19253E-06,  0.0000    , 0.42550E-07,  0.0000    , 0.28332E-02,  0.0000    ,  0.0000    ,  0.0000    , 0.61093E-07,  0.0000    ,-0.50933E-02,-0.63949E-01,  0.0000    ,  0.0000    ,-0.72549E-07,-0.15607E-05, -1.5974    ,-0.55199    ,-0.96762E-01,-0.41836E-01, -2.3303    ,-0.28473E-05,  0.0000    ,  0.0000    ,-0.12006E-03,-0.12291E-03,-0.88612E-05,  0.0000    ,  0.0000    , 0.35380E-03,  0.0000    ,  0.0000    ,  0.0000    , 0.79403E-08,  0.0000    ,  0.0000    ,  0.0000    , 0.11652E-02,  0.0000    , 0.59603E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.28365E-07,  0.0000    , 0.14718E-06,  0.0000    ,-0.74806E-02,
"15165-67-0",  3.3426    ,  34.010    , 0.37730    ,  37.730    ,  0.0000    ,-0.15191E-02,  0.0000    ,-0.27238E-03,  0.0000    ,-0.12481E-03, 0.53323E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.85306    ,  1.6164    ,  0.0000    ,  0.0000    , -7.7236    , 0.43870E-01,  0.0000    , 0.33886E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -12.839    ,-0.21912E-01,-0.50529E-02,  0.0000    ,  0.0000    ,-0.76759    , -23.084    , -1.0832    ,-0.11868E-01,-0.41410E-02,-0.65129E-01, -1.1767    ,-0.15717E-02,  0.0000    ,  0.0000    ,-0.42393E-02,-0.58146E-02,-0.10494E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.86429E-04,  0.0000    ,  0.0000    ,  0.0000    , -6.1803    ,  0.0000    ,  0.0000    , 0.22180E-04,  0.0000    , 0.72799E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.30781    ,  0.0000    ,  5.8743    ,  0.0000    ,-0.11335E-02,
"100-54-9",  7.5143    ,  62.886    ,  258.29    ,  328.69    ,  0.0000    , -2.9349    ,  2.0494    ,  0.0000    ,  0.0000    , -9.3239    , 0.22016    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.22744E-03,  0.0000    ,-0.69703E-06, 0.48646E-06,  0.0000    ,  0.0000    ,-0.22367E-05, 0.33393E-07,  0.0000    ,  0.0000    , -28.016    ,  0.0000    ,-0.22753E-03,  0.0000    ,-0.67533E-05, -40.316    , -251.67    ,-0.13906E-09,-0.52586E-07,-0.41406E-05,-0.57119E-04,-0.63653    , -1.7437    , -2.2211    ,-0.16812E-01, -7.0513    , -1.3515    ,  0.0000    ,  0.0000    ,-0.17996    , -1.6233    ,-0.60009E-03,-0.20694E-10,  0.0000    ,  0.0000    , -10.976    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.26172E-05,  0.0000    ,  0.0000    ,  1.0618    ,  0.0000    ,  10.647    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.25154E-06,  0.0000    , 0.25554E-05,  0.0000    ,-0.73716    ,
"102-69-2",  1.2336    ,  10.596    ,  1.8556    ,  13.685    ,  0.0000    ,-0.31534E-02, 0.12173E-03,  0.0000    ,  0.0000    ,-0.66483E-03, 0.98136E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.56963    , 0.36523    ,  0.0000    ,  0.0000    , -1.7147    , 0.10321E-01,  0.0000    ,  0.0000    ,-0.36916E-02,  0.0000    ,  0.0000    ,  0.0000    , -3.9683    ,-0.13405    ,-0.91612E-01,  0.0000    ,  0.0000    ,-0.48593    , -7.9826    ,-0.21905E-01,-0.20487E-02,-0.23516E-02,-0.48490E-03,-0.30720E-01,-0.65689E-02,  0.0000    ,  0.0000    ,-0.85096    ,-0.98779    ,-0.21609E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.88992E-03,  0.0000    ,  0.0000    ,  0.0000    , -1.9694    ,  0.0000    ,  0.0000    , 0.89839E-04,  0.0000    , 0.59189E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.18000    ,  0.0000    ,  1.7905    ,  0.0000    ,-0.74633E-03,
"104-75-6",  2.3203    ,  19.779    ,  3.3750    ,  25.474    ,  0.0000    ,-0.93266E-02, 0.29171E-02,  0.0000    ,  0.0000    ,-0.12228E-01, 0.32486E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.0067    , 0.70133    ,  0.0000    ,  0.0000    , -3.1649    , 0.29811E-01,  0.0000    ,  0.0000    ,-0.32353E-01,  0.0000    ,  0.0000    ,  0.0000    , -7.2389    ,-0.27121    ,-0.22644    ,  0.0000    ,  0.0000    ,-0.91886    , -15.028    ,-0.15950    ,-0.10496    ,-0.13396    ,-0.51516E-02,-0.48466    ,-0.14085E-01,  0.0000    ,  0.0000    , -1.1114    , -1.2727    ,-0.12854E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.16255E-01,  0.0000    ,  0.0000    ,  0.0000    , -3.6120    ,  0.0000    ,  0.0000    , 0.13224E-02,  0.0000    , 0.11763E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.33406    ,  0.0000    ,  3.3236    ,  0.0000    ,-0.42220E-01,
"105-76-0",  5.1353    ,  46.600    ,  3.9803    ,  55.716    ,  0.0000    ,-0.86199    , 0.42200    ,  0.0000    , 0.12231    ,  0.0000    , 0.11193    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.67466E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.60149    , -3.3610    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -37.120    , -9.4919    , -1.2075    , -1.3012    , -50.786    ,-0.39006    ,  0.0000    ,  0.0000    ,-0.49533    ,-0.89372    ,-0.31030E-02,  0.0000    ,  0.0000    , 0.94212E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.44453E-01,  0.0000    , 0.69253E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12320    ,
"110-16-7",  8.8256    ,  73.659    ,  8.2833    ,  90.766    ,  0.0000    ,-0.19075E-01, 0.74553E-03,  0.0000    , 0.12821E-04,  0.0000    , 0.16633E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -3.0489    ,  2.2680    ,  0.0000    ,  0.0000    , -11.661    , 0.15358    ,  0.0000    ,  0.0000    ,-0.10073E-02,  0.0000    ,  0.0000    ,  0.0000    , -25.838    ,-0.67326    ,-0.37640    ,  0.0000    ,  0.0000    , -3.0398    , -50.663    , -8.5602    ,-0.14331    ,-0.26019E-02,-0.67006    , -10.184    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.81903E-07,  0.0000    ,  0.0000    ,  0.0000    ,-0.58726E-06,  0.0000    ,  0.0000    ,  0.0000    , -12.656    ,  0.0000    ,  0.0000    , 0.26614E-03,-0.16867E-04, 0.65753E-04,-0.14231E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  1.1466    ,  0.0000    ,  11.510    ,  0.0000    ,-0.43010E-04,
"111-44-4", 0.93749    ,  7.8636    ,  1.5992    ,  10.400    ,  0.0000    ,-0.30960    ,  0.0000    ,-0.25661E-02, 0.51056E-01,  0.0000    , 0.42396E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21668    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21882    , -1.4606    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -3.4170    , -2.4947    ,-0.72423    ,-0.18918E-01, -7.1133    ,-0.18627    ,  0.0000    ,  0.0000    ,-0.87609    , -1.3908    ,-0.41620E-04,  0.0000    ,  0.0000    , 0.19965E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.24540E-01,  0.0000    , 0.78326E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10489    ,
"111-92-2",  5.1586    ,  44.023    ,  6.6919    ,  55.873    ,  0.0000    ,-0.12973E-01, 0.53249E-03,  0.0000    ,  0.0000    ,-0.27252E-02, 0.58016E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -2.2684    ,  1.5361    ,  0.0000    ,  0.0000    , -7.1006    , 0.57223E-01,  0.0000    ,  0.0000    ,-0.13218E-01,  0.0000    ,  0.0000    ,  0.0000    , -16.291    ,-0.51563    ,-0.33750    ,  0.0000    ,  0.0000    , -1.9899    , -32.670    ,-0.62696    ,-0.60266E-01,-0.67283E-01,-0.20041E-01,-0.87939    ,-0.28814E-01,  0.0000    ,  0.0000    , -2.8762    , -3.1736    ,-0.46490E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.36190E-02,  0.0000    ,  0.0000    ,  0.0000    , -8.1039    ,  0.0000    ,  0.0000    , 0.42273E-03,  0.0000    , 0.27113E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.74086    ,  0.0000    ,  7.3853    ,  0.0000    ,-0.21256E-01,
"112-49-2", 0.54819E-01, 0.45743    , 0.74479E-01, 0.58673    ,  0.0000    ,-0.11292E-01, 0.37106E-02,  0.0000    , 0.26481E-02,  0.0000    , 0.13679E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.87266E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11655E-01,-0.71499E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.27842    ,-0.14730    ,-0.31055E-01,-0.12469E-01,-0.50216    ,-0.26303E-03,  0.0000    ,  0.0000    ,-0.29265E-03,-0.55629E-03,-0.43270E-07,  0.0000    ,  0.0000    , 0.22684E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.95052E-03,  0.0000    , 0.24773E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.36563E-02,
"119-61-9",  4.3926    ,  37.933    ,  6.7716    ,  49.096    ,  0.0000    , -1.7860    ,  0.0000    ,-0.43196    ,  0.0000    , -9.5469    , 0.11154    ,  0.0000    ,  0.0000    ,-0.42090E-05,  0.0000    ,-0.47353E-05,  0.0000    ,-0.86042E-05,  0.0000    ,-0.99366E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -17.248    ,  0.0000    ,-0.99639E-02,  0.0000    ,  0.0000    , -1.9921    , -24.222    ,-0.67843E-05,-0.10132E-02,  0.0000    ,  0.0000    ,-0.31489    ,-0.63489    ,-0.56743    ,-0.29133E-02, -1.7600    , -1.4031    ,  0.0000    ,  0.0000    , -1.6583    , -3.7823    ,-0.85819E-01,-0.34306E-05,  0.0000    ,  0.0000    , -5.4899    ,  0.0000    ,-0.36853E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.61279    ,  0.0000    ,  5.0216    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.14429    ,
"120-93-4", 0.80656    ,  6.7439    ,  6.7689    ,  14.320    ,  0.0000    ,-0.72413E-01, 0.41856E-01,  0.0000    ,  0.0000    ,-0.13132E-01, 0.69176E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.23550    , 0.14902    ,  0.0000    ,  0.0000    ,-0.33302E-01, 0.12636E-01,  0.0000    ,  0.0000    ,-0.84366E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.28734    ,-0.67806    , -1.9594    ,  0.0000    ,  0.0000    ,-0.44750    , -5.8923    ,-0.84722    , -1.5897    , -1.4246    ,-0.31049E-01, -4.9686    ,-0.48926E-03,  0.0000    ,  0.0000    ,-0.14708E-02,-0.19665E-02,-0.39860E-06,  0.0000    ,  0.0000    ,  0.0000    ,-0.55713E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.21577    ,  0.0000    ,  0.0000    , 0.16726E-01,  0.0000    , 0.12816    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.61199E-01,  0.0000    , 0.45476    ,  0.0000    ,-0.38946    ,
