932742-30-8	0.9725	703.15	2
2416-94-6	0.9758	136.19	2
37350-58-6	0.9783	267.37	2
107534-96-3	0.9805	307.83	2
55219-65-3	0.9814	295.77	2
95235-30-6	0.9845	292.35	2
608-25-3	0.9853	124.14	2
204918-22-9	0.9871	323.73	2
80-51-3	0.9873	358.4	2
25013-15-4	0.9883	118.18	2
6358-64-1	0.9884	187.63	2
120-40-1	0.9906	287.44	2
57966-95-7	0.9920	198.19	2
100-44-7	0.9944	126.59	2
40758-65-4	0.9990	193.04	2
13684-63-4	0.9997	300.32	2
99-88-7	1.0013	135.21	2
106-79-6	1.0062	230.3	2
80-07-9	1.0068	287.16	2
21743-27-1	1.0075	263.41	2
369634-22-0	1.0090	140.18	2
2163-00-0	1.0132	155.07	2
120-57-0	1.0156	150.13	2
28219-61-6	1.0180	208.35	2
34681-10-2	1.0221	190.27	2
13048-33-4	1.0240	226.27	2
114369-43-6	1.0258	336.83	2
18127-01-0	1.0306	190.29	2
58567-11-6	1.0307	242.4	2
18379-25-4	1.0315	247.67	2
88-75-5	1.0480	139.11	2
3069-29-2	1.0494	206.36	2
1746-23-2	1.0509	160.26	2
867-13-0	1.0509	224.19	2
13752-51-7	1.0549	248.37	2
112410-23-8	1.0565	352.48	2
100-61-8	1.0565	107.16	2
154702-15-5	1.0586	766.01	2
504-29-0	1.0587	94.119	2
57374-49-9	1.0637	268.35	2
84170-74-1	1.0678	328.4	2
147504-92-5	1.0691	378.47	2
100-64-1	1.0713	113.16	2
126-71-6	1.0727	266.32	2
103-11-7	1.0741	184.28	2
13361-34-7	1.0748	197.28	2
36734-19-7	1.0754	330.17	2
33704-61-9	1.0767	206.33	2
615-60-1	1.0774	140.61	2
2495-37-6	1.0787	176.22	2
103-95-7	1.0827	190.29	2
98730-04-2	1.0835	260.12	2
3115-49-9	1.0884	278.39	2
29761-21-5	1.0916	390.46	2
94-04-2	1.0919	170.25	2
109-13-7	1.0937	160.21	2
140-11-4	1.0955	150.18	2
111-75-1	1.0989	117.19	2
98-16-8	1.1034	161.13	2
88-60-8	1.1041	164.25	2
13674-87-8	1.1042	430.91	2
150-76-5	1.1072	124.14	2
135590-91-9	1.1094	373.24	2
52449-76-0	1.1120	206.16	2
59227-88-2	1.1128	225.38	2
3878-19-1	1.1156	184.2	2
77-09-8	1.1161	318.33	2
2461-15-6	1.1162	186.29	2
561-41-1	1.1171	375.52	2
66492-51-1	1.1206	200.23	2
69045-84-7	1.1260	215.99	2
131-56-6	1.1268	214.22	2
105-99-7	1.1271	258.36	2
51-52-5	1.1274	170.24	2
112-44-7	1.1275	170.3	2
118-58-1	1.1329	228.25	2
26761-45-5	1.1333	228.33	2
143390-89-0	1.1348	313.35	2
90-02-8	1.1356	122.12	2
95-33-0	1.1372	264.42	2
124-13-0	1.1377	128.22	2
14901-07-6	1.1416	192.3	2
58430-94-7	1.1426	186.29	2
85-41-6	1.1441	147.13	2
142-92-7	1.1450	144.21	2
947-19-3	1.1572	204.27	2
124-19-6	1.1573	142.24	2
624-54-4	1.1586	144.21	2
166524-65-8	1.1593	160.13	2
99607-70-2	1.1596	335.83	2
337906-36-2	1.1598	152.2	2
2797-51-5	1.1639	207.62	2
99-55-8	1.1674	152.16	2
54739-18-3	1.1733	318.34	2
141-17-3	1.1786	434.57	2
99-87-6	1.1791	134.22	2
35265-04-4	1.1793	117.19	2
70969-58-3	1.1804	284.4	2
13684-56-5	1.1810	300.32	2
112-31-2	1.1818	156.27	2
713-95-1	1.1838	198.31	2
4098-71-9	1.1874	222.29	2
4378-61-4	1.1918	464.12	2
104-88-1	1.1939	140.57	2
96-12-8	1.1942	236.35	2
6711-48-4	1.1946	187.33	2
105812-81-5	1.1948	223.29	2
69377-81-7	1.1973	255.03	2
78-42-2	1.1975	434.64	2
118-69-4	1.2066	161.03	2
111-92-2	1.2071	129.25	2
141-18-4	1.2100	346.46	2
104206-82-8	1.2106	339.32	2
12542-30-2	1.2119	204.27	2
439-14-5	1.2157	284.75	2
51167-18-1	1.2170	319.23	2
976-71-6	1.2185	340.46	2
93-04-9	1.2185	158.2	2
141-10-6	1.2233	192.3	2
2786-76-7	1.2259	454.49	2
5280-68-2	1.2259	611.06	2
6410-32-8	1.2259	440.46	2
6410-41-9	1.2259	627.12	2
6448-95-9	1.2259	426.44	2
59487-23-9	1.2259	654.08	2
61847-48-1	1.2259	643.49	2
67990-05-0	1.2259	581.03	2
68227-78-1	1.2259	565.03	2
10042-59-8	1.2283	158.29	2
12236-64-5	1.2312	501.94	2
76-22-2	1.2327	152.24	2
67747-09-5	1.2331	376.67	2
6843-66-9	1.2357	244.37	2
123-05-7	1.2366	128.22	2
64354-92-3	1.2399	211.35	2
37052-78-1	1.2455	180.23	2
123312-89-0	1.2469	217.24	2
393509-79-0	1.2552	341.79	2
120-46-7	1.2558	224.26	2
106-25-2	1.2568	154.25	2
36177-92-1	1.2603	212.38	2
56706-10-6	1.2636	474.83	2
80-10-4	1.2636	253.2	2
74338-72-0	1.2676	182.31	2
97-53-0	1.2679	164.2	2
54423-67-5	1.2682	184.28	2
1013-88-3	1.2689	181.24	2
16219-75-3	1.2689	120.19	2
51707-55-2	1.2709	220.26	2
4531-49-1	1.2710	689.56	2
5102-83-0	1.2710	685.62	2
5468-75-7	1.2710	657.56	2
5567-15-7	1.2710	818.5	2
6358-37-8	1.2710	657.56	2
6358-85-6	1.2710	629.51	2
22094-93-5	1.2710	754.51	2
31775-20-9	1.2710	717.62	2
68610-86-6	1.2710	687.59	2
90268-23-8	1.2710	659.54	2
90268-24-9	1.2710	752.06	2
4488-57-7	1.2738	134.22	2
103694-68-4	1.2788	178.28	2
102-82-9	1.2793	185.36	2
103-26-4	1.2817	162.19	2
163515-14-8	1.2848	275.8	2
100-01-6	1.2852	138.13	2
66068-84-6	1.2856	236.4	2
3855-32-1	1.2873	201.36	2
41340-36-7	1.2876	189.26	2
1194-65-6	1.2905	172.01	2
151900-44-6	1.2911	693.12	2
98-73-7	1.2923	178.23	2
89-98-5	1.2928	140.57	2
39807-15-3	1.2957	341.2	2
1364731-90-7	1.2959	278.33	2
101-39-3	1.3003	146.19	2
60-51-5	1.3010	229.26	2
75490-39-0	1.3054	187.29	2
106-24-1	1.3065	154.25	2
872-36-6	1.3080	86.046	2
152402-98-7	1.3098	300.34	2
1879-09-0	1.3140	178.28	2
544-01-4	1.3178	158.29	2
133-91-5	1.3202	389.91	2
712-50-5	1.3266	188.27	2
103-69-5	1.3272	121.18	2
106-21-8	1.3349	158.29	2
104040-78-0	1.3384	407.33	2
20298-69-5	1.3400	198.31	2
95-68-1	1.3400	121.18	2
65-85-0	1.3401	122.12	2
61260-55-7	1.3409	394.7	2
1698-60-8	1.3424	221.65	2
55-63-0	1.3489	227.09	2
62571-86-2	1.3518	217.29	2
101-42-8	1.3535	164.21	2
149850-30-6	1.3554	468.43	2
42200-33-9	1.3558	309.41	2
122-42-9	1.3573	179.22	2
3033-62-3	1.3624	160.26	2
66332-96-5	1.3634	323.32	2
104-61-0	1.3652	156.22	2
104-67-6	1.3652	184.28	2
706-14-9	1.3652	170.25	2
80-54-6	1.3662	204.31	2
2691-41-0	1.3696	296.16	2
101-43-9	1.3703	168.24	2
77-73-6	1.3709	132.21	2
256473-05-9	1.3733	251.27	2
96-18-4	1.3747	147.43	2
19444-21-4	1.3835	144.17	2
780-69-8	1.3842	240.38	2
19937-59-8	1.3866	228.68	2
92952-81-3	1.3889	212.21	2
75980-60-8	1.3892	348.38	2
85-68-7	1.3906	312.37	2
3031-66-1	1.3928	114.14	2
63562-34-5	1.3936	434.38	2
4719-04-4	1.3962	219.29	2
80-33-1	1.3975	303.16	2
106-22-9	1.3979	156.27	2
76855-69-1	1.3985	287.43	2
2210-79-9	1.3999	164.2	2
95266-40-3	1.4018	252.27	2
101-21-3	1.4019	213.66	2
102-36-3	1.4053	188.01	2
2752-17-2	1.4053	104.16	2
43121-43-3	1.4055	293.76	2
1702-17-6	1.4062	192	2
83926-73-2	1.4082	170.3	2
2164-17-2	1.4086	232.21	2
97-90-5	1.4100	198.22	2
93-65-2	1.4137	214.65	2
50471-44-8	1.4161	286.12	2
108-69-0	1.4167	121.18	2
6938-94-9	1.4211	230.3	2
7747-35-5	1.4236	143.19	2
52888-80-9	1.4266	251.39	2
106-91-2	1.4344	142.15	2
111991-09-4	1.4349	410.42	2
120-82-1	1.4350	181.45	2
143-07-7	1.4361	200.32	2
462-94-2	1.4397	102.18	2
2942-59-8	1.4414	157.56	2
372-09-8	1.4552	85.063	2
96-97-9	1.4555	183.12	2
79-77-6	1.4587	192.3	2
7526-26-3	1.4606	248.22	2
87-61-6	1.4642	181.45	2
112-85-6	1.4647	340.59	2
1724-39-6	1.4673	184.32	2
121-69-7	1.4679	121.18	2
88-74-4	1.4726	138.13	2
3845-76-9	1.4763	156.23	2
98-09-9	1.4763	176.62	2
35836-72-7	1.4790	208.3	2
90-04-0	1.4827	123.16	2
100-00-5	1.4862	157.56	2
29104-30-1	1.4878	363.8	2
5026-74-4	1.4940	277.32	2
143-08-8	1.4972	144.26	2
98-53-3	1.4998	154.25	2
1689-83-4	1.5032	370.91	2
1117-86-8	1.5061	146.23	2
99-66-1	1.5062	144.21	2
901-44-0	1.5064	316.4	2
68694-11-1	1.5067	345.76	2
106-23-0	1.5087	154.25	2
2385-77-5	1.5087	154.25	2
116-37-0	1.5089	344.45	2
78-67-1	1.5132	164.22	2
103597-45-1	1.5160	658.9	2
98-07-7	1.5168	195.48	2
10411-92-4	1.5211	198.31	2
53306-54-0	1.5243	446.67	2
51-03-6	1.5256	338.44	2
150-84-5	1.5269	198.31	2
120-36-5	1.5311	235.07	2
756-80-9	1.5316	158.18	2
6610-29-3	1.5327	105.17	2
61-68-7	1.5416	241.29	2
103-74-2	1.5427	123.16	2
15834-04-5	1.5444	472.62	2
102-08-9	1.5469	228.32	2
4635-59-0	1.5488	141	2
66357-35-5	1.5542	314.41	2
139504-68-0	1.5596	228.38	2
14338-82-0	1.5682	308.46	2
1459-93-4	1.5689	194.19	2
22984-54-9	1.5697	301.47	2
2224-33-1	1.5722	313.48	2
34396-03-7	1.5726	234.41	2
96-29-7	1.5739	87.123	2
28768-32-3	1.5751	422.53	2
93413-62-8	1.5787	263.38	2
80-15-9	1.5790	152.19	2
84087-01-4	1.5906	242.06	2
80-26-2	1.5952	196.29	2
120068-79-3	1.5956	321.09	2
51-28-5	1.5967	184.11	2
10563-29-8	1.5988	159.28	2
103-60-6	1.5990	208.26	2
110-16-7	1.6007	116.07	2
1929-77-7	1.6040	203.35	2
123-28-4	1.6056	514.85	2
342-25-6	1.6090	218.2	2
26586-02-7	1.6095	142.15	2
97-52-9	1.6194	168.15	2
102-60-3	1.6196	292.42	2
87305-03-1	1.6207	376.89	2
108-95-2	1.6215	94.113	2
84583-68-6	1.6220	297.44	2
76524-94-2	1.6233	249.38	2
88-45-9	1.6268	188.21	2
3851-87-4	1.6273	314.47	2
94-82-6	1.6301	249.09	2
89-04-3	1.6319	546.79	2
36483-57-5	1.6339	324.86	2
507448-65-9	1.6352	197.16	2
4180-23-8	1.6428	148.21	2
3710-84-7	1.6432	89.139	2
15396-00-6	1.6445	205.29	2
1189-08-8	1.6483	226.27	2
2082-81-7	1.6483	226.27	2
96-09-3	1.6526	120.15	2
15894-70-9	1.6534	250.32	2
2920-38-9	1.6536	179.22	2
122-03-2	1.6541	148.21	2
93-20-9	1.6547	188.23	2
34206-40-1	1.6573	372.55	2
77-94-1	1.6576	360.45	2
682-01-9	1.6614	264.44	2
2040-90-6	1.6797	146.55	2
2386-87-0	1.6803	252.31	2
1154308-86-7	1.6828	201.31	2
645-62-5	1.6830	126.2	2
99-34-3	1.6832	212.12	2
256473-04-8	1.6834	211.57	2
38668-48-3	1.6836	223.32	2
103-09-3	1.6836	172.27	2
150-78-7	1.6851	138.17	2
136465-81-1	1.6851	238.38	2
3886-69-9	1.6859	121.18	2
81-07-2	1.6869	183.19	2
35554-44-0	1.6906	297.19	2
102-69-2	1.6910	143.28	2
584-84-9	1.6912	174.16	2
105-76-0	1.6918	228.29	2
350-46-9	1.6919	141.1	2
14433-76-2	1.6921	199.34	2
79-07-2	1.6952	93.514	2
138-59-0	1.6952	174.15	2
6485-40-1	1.6998	150.22	2
6440-58-0	1.7038	188.19	2
153719-38-1	1.7057	160.14	2
130-26-7	1.7059	305.5	2
107-96-0	1.7075	106.14	2
94-13-3	1.7119	180.2	2
111-18-2	1.7138	172.32	2
70516-41-5	1.7144	518.66	2
76738-62-0	1.7144	293.8	2
2915-57-3	1.7188	342.52	2
63-05-8	1.7200	286.42	2
3407-42-9	1.7206	236.4	2
85-73-4	1.7206	403.44	2
72361-35-4	1.7223	757.19	2
1809-19-4	1.7243	194.21	2
694-83-7	1.7271	114.19	2
15520-10-2	1.7271	116.21	2
88-12-0	1.7305	111.15	2
5234-68-4	1.7308	235.31	2
99-93-4	1.7308	136.15	2
15848-49-4	1.7405	154.21	2
93-69-6	1.7407	191.24	2
97-39-2	1.7430	239.32	2
90-51-7	1.7475	239.25	2
4223-03-4	1.7502	183.3	2
100-47-0	1.7552	103.13	2
7605-52-9	1.7559	156.22	2
122-20-3	1.7582	191.27	2
3813-05-6	1.7636	243.67	2
97-65-4	1.7652	130.1	2
6940-53-0	1.7668	217.61	2
93-58-3	1.7678	136.15	2
121-57-3	1.7685	173.19	2
106797-53-9	1.7699	224.26	2
122-57-6	1.7701	146.19	2
2855-13-2	1.7719	170.3	2
98-52-2	1.7766	156.27	2
101205-02-1	1.7796	325.47	2
96-45-7	1.7808	102.16	2
60-00-4	1.7827	292.25	2
615-20-3	1.7828	169.63	2
105-53-3	1.7854	160.17	2
2605-79-0	1.7862	201.35	2
3332-27-2	1.7862	257.46	2
1071-22-3	1.7875	188.52	2
2526-62-7	1.7875	175.26	2
2212-67-1	1.7878	187.31	2
108-93-0	1.7894	100.16	2
14814-09-6	1.7897	238.42	2
124-18-5	1.7929	142.29	2
186817-80-1	1.7940	202.29	2
3634-83-1	1.7947	188.19	2
102-81-8	1.8051	173.3	2
95-49-8	1.8057	126.59	2
76578-12-6	1.8066	344.76	2
3930-20-9	1.8072	272.37	2
14816-18-3	1.8074	298.3	2
373-44-4	1.8082	144.26	2
89-57-6	1.8090	153.14	2
107-58-4	1.8134	127.19	2
95-14-7	1.8139	119.13	2
15721-78-5	1.8160	393.66	2
603-35-0	1.8180	262.29	2
14246-53-8	1.8217	201.27	2
3452-97-9	1.8220	144.26	2
132694-65-6	1.8251	602.64	2
120-47-8	1.8270	166.18	2
25265-77-4	1.8278	216.32	2
5435-64-3	1.8288	142.24	2
81777-89-1	1.8304	239.7	2
5372-81-6	1.8317	209.2	2
103-45-7	1.8320	164.2	2
534-52-1	1.8346	198.14	2
98-44-2	1.8347	253.25	2
50-18-0	1.8358	261.09	2
110-93-0	1.8366	126.2	2
110-77-0	1.8373	106.19	2
33693-04-8	1.8374	225.3	2
77-99-6	1.8384	134.18	2
94-74-6	1.8498	200.62	2
85702-79-0	1.8510	271.4	2
118-96-7	1.8550	227.13	2
126833-17-8	1.8560	302.2	2
149-74-6	1.8602	191.13	2
98-59-9	1.8629	190.65	2
83-73-8	1.8630	396.95	2
120-80-9	1.8680	110.11	2
693-23-2	1.8717	230.3	2
4083-64-1	1.8746	197.21	2
77-83-8	1.8768	206.24	2
115-96-8	1.8770	285.49	2
106-26-3	1.8772	152.24	2
141-27-5	1.8772	152.24	2
33329-35-0	1.8810	272.49	2
119-65-3	1.8828	129.16	2
107737-97-3	1.8834	176.26	2
78531-61-0	1.8836	244.38	2
88-44-8	1.8861	187.22	2
121219-07-6	1.8885	158.15	2
5089-70-3	1.8970	240.8	2
97-88-1	1.8989	142.2	2
91-68-9	1.9005	165.24	2
1493-13-6	1.9087	150.07	2
104468-21-5	1.9115	170.25	2
121-91-5	1.9133	166.13	2
6786-83-0	1.9136	487.65	2
5578-42-7	1.9171	197.18	2
2627-86-3	1.9174	121.18	2
96-67-3	1.9180	234.19	2
993-13-5	1.9183	96.022	2
622-40-2	1.9204	131.18	2
24863-70-5	1.9222	224.3	2
71902-23-3	1.9230	271.4	2
5413-60-5	1.9232	192.26	2
1967-16-4	1.9244	223.66	2
16111-62-9	1.9248	346.46	2
84-74-2	1.9279	278.35	2
109-16-0	1.9298	286.32	2
105-83-9	1.9304	145.25	2
74051-80-2	1.9306	327.49	2
27458-94-2	1.9310	144.26	2
123-26-2	1.9324	625.04	2
36727-29-4	1.9333	176.69	2
1071-83-6	1.9352	169.07	2
71604-74-5	1.9357	277.32	2
94-75-7	1.9370	221.04	2
925-21-3	1.9404	172.18	2
107-93-7	1.9409	86.09	2
13127-18-9	1.9458	748.95	2
138402-11-6	1.9485	428.55	2
23410-40-4	1.9487	220.39	2
1955-46-0	1.9496	225.16	2
118-92-3	1.9501	137.14	2
288-88-0	1.9513	69.07	2
1333-07-9	1.9519	171.22	2
97-78-9	1.9532	271.4	2
55314-16-4	1.9547	176.22	2
329-01-1	1.9575	187.12	2
119-53-9	1.9599	212.25	2
79-41-4	1.9740	86.09	2
108-83-8	1.9758	142.24	2
54-85-3	1.9792	137.15	2
110488-70-5	1.9805	387.86	2
57646-30-7	1.9807	301.34	2
94-09-7	1.9853	165.19	2
69806-34-4	1.9857	361.7	2
693-36-7	1.9886	683.18	2
94723-86-1	1.9890	282.4	2
101-37-1	1.9899	249.27	2
120-61-6	1.9901	194.19	2
4724-48-5	1.9913	194.21	2
110-65-6	1.9929	86.09	2
79-57-2	1.9949	460.44	2
980-26-7	1.9953	340.38	2
1047-16-1	1.9953	312.33	2
3089-16-5	1.9953	381.22	2
3089-17-6	1.9953	381.22	2
919-30-2	1.9967	221.37	2
3179-76-8	1.9967	191.35	2
79-06-1	2.0019	71.08	2
826-36-8	2.0049	155.24	2
7695-91-2	2.0078	472.75	2
149979-41-9	2.0101	341.84	2
104-23-4	2.0105	277.31	2
23564-05-8	2.0107	342.4	2
140-29-4	2.0130	117.15	2
89-78-1	2.0141	156.27	2
88150-62-3	2.0150	538.99	2
42019-78-3	2.0152	232.67	2
2478-10-6	2.0169	144.17	2
98-86-2	2.0218	120.15	2
141-05-9	2.0256	172.18	2
93-92-5	2.0260	164.2	2
123-77-3	2.0262	116.08	2
24549-06-2	2.0263	135.21	2
75-75-2	2.0273	96.104	2
23947-60-6	2.0274	209.3	2
67151-63-7	2.0277	245.41	2
2421-28-5	2.0312	322.23	2
106-46-7	2.0336	147	2
99129-21-2	2.0371	359.92	2
470-82-6	2.0393	154.25	2
140-31-8	2.0401	129.21	2
5726-19-2	2.0414	156.22	2
92-52-4	2.0444	154.21	2
1760-24-3	2.0467	222.36	2
23847-08-7	2.0491	288.43	2
137863-20-8	2.0497	525.66	2
26644-46-2	2.0523	434.97	2
18479-58-8	2.0533	156.27	2
6309-51-9	2.0566	270.46	2
4402-30-6	2.0567	147.22	2
76201-56-4	2.0600	650.47	2
70630-17-0	2.0644	279.34	2
23950-58-5	2.0718	256.13	2
173904-11-5	2.0730	250.43	2
112-07-2	2.0731	160.21	2
90-17-5	2.0737	267.54	2
91-15-6	2.0750	128.14	2
119-61-9	2.0775	182.22	2
139007-06-0	2.0796	219.33	2
107-56-2	2.0806	214.29	2
83066-88-0	2.0806	327.26	2
7003-89-6	2.0852	122.62	2
6291-95-8	2.0878	291.35	2
56718-71-9	2.0880	152.19	2
24199-46-0	2.0897	140.23	2
54914-37-3	2.0950	278.49	2
124-09-4	2.0982	116.21	2
132-66-1	2.1001	291.31	2
99-96-7	2.1044	138.12	2
99-76-3	2.1046	152.15	2
106-44-5	2.1059	108.14	2
4500-29-2	2.1105	187.28	2
115-95-7	2.1114	196.29	2
3717-40-6	2.1116	179.31	2
66215-27-8	2.1125	166.19	2
10420-33-4	2.1159	188.18	2
99-97-8	2.1178	135.21	2
100-21-0	2.1204	166.13	2
92-70-6	2.1232	188.18	2
122-00-9	2.1236	134.18	2
623-03-0	2.1242	137.57	2
16712-64-4	2.1264	188.18	2
104-76-7	2.1269	144.26	2
118-48-9	2.1356	163.13	2
75-99-0	2.1363	142.97	2
62-23-7	2.1387	167.12	2
89182-60-5	2.1461	209.2	2
38051-10-4	2.1466	582.99	2
120-18-3	2.1497	208.24	2
107-75-5	2.1518	172.27	2
616-45-5	2.1537	85.107	2
759-94-4	2.1540	189.32	2
106-48-9	2.1540	128.56	2
24650-42-8	2.1585	256.3	2
188425-85-6	2.1596	343.21	2
5036-48-6	2.1598	125.18	2
92-84-2	2.1613	199.28	2
68-11-1	2.1624	92.116	2
6925-69-5	2.1633	270.29	2
83055-99-6	2.1644	410.41	2
15165-67-0	2.1653	235.07	2
77-78-1	2.1658	126.13	2
768-94-5	2.1661	151.25	2
78-69-3	2.1681	158.29	2
123-96-6	2.1684	130.23	2
20292-08-4	2.1727	312.54	2
34316-64-8	2.1727	284.48	2
78-70-6	2.1742	154.25	2
80-04-6	2.1765	240.39	2
13472-08-7	2.1768	192.27	2
108-39-4	2.1781	108.14	2
99-99-0	2.1783	137.14	2
31024-56-3	2.1789	235.4	2
7787-93-1	2.1811	191.56	2
319002-92-1	2.1817	202.29	2
136210-30-5	2.1834	554.73	2
86386-73-4	2.1836	306.28	2
78-51-3	2.1841	398.48	2
172529-93-0	2.1904	327.73	2
90474-13-8	2.1918	214.26	2
65520-46-9	2.1939	522.68	2
99-57-0	2.1969	154.13	2
67306-00-7	2.2002	273.46	2
79456-26-1	2.2006	196.56	2
52-51-7	2.2015	200	2
791-28-6	2.2029	278.29	2
35948-25-5	2.2042	216.18	2
693-21-0	2.2058	196.12	2
105-59-9	2.2104	119.17	2
111-14-8	2.2136	130.19	2
23779-32-0	2.2170	264.4	2
124-04-9	2.2180	146.14	2
1477-55-0	2.2200	136.2	2
7300-34-7	2.2202	204.32	2
102-01-2	2.2235	177.2	2
111-70-6	2.2251	116.2	2
1017183-70-8	2.2341	200.64	2
147315-50-2	2.2389	425.54	2
83261-15-8	2.2478	164.63	2
93-70-9	2.2491	211.65	2
137862-53-4	2.2495	435.53	2
109-52-4	2.2513	102.13	2
55335-06-3	2.2521	256.47	2
693-57-2	2.2558	215.34	2
90-82-4	2.2605	165.24	2
141-98-0	2.2655	147.24	2
94050-90-5	2.2671	182.18	2
81-13-0	2.2674	205.26	2
1999-85-5	2.2701	194.27	2
91-20-3	2.2723	128.17	2
503-74-2	2.2777	102.13	2
100-37-8	2.2841	117.19	2
59-67-6	2.2865	123.11	2
129909-90-6	2.2930	241.3	2
629-82-3	2.2949	242.45	2
122-99-6	2.3026	138.17	2
50-78-2	2.3059	180.16	2
101-41-7	2.3071	150.18	2
72178-02-0	2.3076	438.77	2
98-13-5	2.3132	211.55	2
79-08-3	2.3146	138.95	2
79815-20-6	2.3146	163.18	2
78-11-5	2.3163	316.14	2
82558-50-7	2.3170	332.4	2
99189-60-3	2.3173	199.25	2
7328-22-5	2.3178	230.3	2
79-11-8	2.3189	94.497	2
36635-56-0	2.3194	213.26	2
5888-87-9	2.3203	394.52	2
7397-62-8	2.3219	132.16	2
117-61-3	2.3264	344.37	2
76674-21-0	2.3281	301.3	2
56519-71-2	2.3314	328.49	2
112-73-2	2.3321	218.34	2
78-27-3	2.3325	124.18	2
119-80-2	2.3332	306.36	2
7381-13-7	2.3333	356.42	2
98-55-5	2.3345	154.25	2
100-52-7	2.3366	106.12	2
110-44-1	2.3400	112.13	2
693-98-1	2.3420	82.108	2
13674-84-5	2.3420	327.57	2
822-06-0	2.3438	168.2	2
52722-86-8	2.3443	201.31	2
4246-51-9	2.3464	220.32	2
3296-90-0	2.3485	261.95	2
90-05-1	2.3507	124.14	2
2550-02-9	2.3511	206.36	2
119-17-5	2.3523	254.27	2
111-40-0	2.3545	103.17	2
298-07-7	2.3545	322.43	2
3576-88-3	2.3626	235.23	2
1001354-72-8	2.3637	145.25	2
20749-68-2	2.3649	408.07	2
120-78-5	2.3686	332.49	2
108-46-3	2.3702	110.11	2
4404-43-7	2.3740	917.01	2
738-70-5	2.3747	290.33	2
1739-84-0	2.3773	96.135	2
88671-89-0	2.3820	288.79	2
87-62-7	2.3820	121.18	2
136426-54-5	2.3837	376.18	2
2216-51-5	2.3933	156.27	2
110-63-4	2.3949	90.122	2
14073-97-3	2.3999	154.25	2
3681-71-8	2.4007	142.2	2
104-93-8	2.4028	122.17	2
106-43-4	2.4029	126.59	2
611-70-1	2.4048	148.21	2
53445-37-7	2.4059	188.22	2
6850-63-1	2.4066	127.23	2
657-24-9	2.4115	129.17	2
599-04-2	2.4139	130.14	2
148528-05-6	2.4217	158.29	2
108-77-0	2.4231	184.42	2
111-44-4	2.4239	143.01	2
15356-60-2	2.4240	156.27	2
646-24-2	2.4269	158.29	2
515-84-4	2.4305	191.44	2
56-84-8	2.4314	133.1	2
29171-20-8	2.4321	152.24	2
541-73-1	2.4343	147	2
91-76-9	2.4369	187.21	2
931-36-2	2.4394	110.16	2
100-46-9	2.4451	107.16	2
82985-35-1	2.4457	341.55	2
78-08-0	2.4488	190.32	2
2403-88-5	2.4507	157.26	2
3148-73-0	2.4534	116.12	2
17832-28-9	2.4704	116.16	2
98-00-0	2.4705	98.101	2
99-08-1	2.4772	137.14	2
84057-84-1	2.4864	256.1	2
21282-97-3	2.4868	214.22	2
298-12-4	2.4883	74.035	2
18171-19-2	2.4895	182.72	2
111-87-5	2.4933	130.23	2
3622-84-2	2.4987	213.3	2
84713-17-7	2.5007	150.23	2
6358-30-1	2.5056	589.49	2
70-55-3	2.5058	171.22	2
111-42-2	2.5063	105.14	2
26896-20-8	2.5086	172.27	2
2235-00-9	2.5116	139.2	2
105-56-6	2.5127	113.12	2
629-62-9	2.5150	212.42	2
99591-74-9	2.5207	188.18	2
873-32-5	2.5207	137.57	2
107-92-6	2.5226	88.106	2
77-71-4	2.5235	128.13	2
56-86-0	2.5283	147.13	2
26225-79-6	2.5305	286.35	2
26399-02-0	2.5350	394.68	2
36443-68-2	2.5366	586.77	2
1120-71-4	2.5390	122.14	2
142-62-1	2.5400	116.16	2
88-73-3	2.5418	157.56	2
121-32-4	2.5433	166.18	2
75-12-7	2.5450	45.042	2
75-98-9	2.5487	102.13	2
24424-99-5	2.5499	218.25	2
70445-33-9	2.5591	204.31	2
112-25-4	2.5592	146.23	2
58-55-9	2.5612	180.17	2
59-05-2	2.5663	454.45	2
122-01-0	2.5685	175.01	2
26364-65-8	2.5723	127.17	2
96-48-0	2.5728	86.09	2
3779-63-3	2.5734	504.59	2
105-55-5	2.5737	132.23	2
72576-80-8	2.5756	508.92	2
770-35-4	2.5757	152.19	2
88-72-2	2.5785	137.14	2
98377-35-6	2.5860	196.6	2
534-03-2	2.5893	91.111	2
121-33-5	2.5903	152.15	2
124-17-4	2.5910	204.27	2
123-11-5	2.5930	136.15	2
110-64-5	2.5934	88.106	2
37971-36-1	2.5954	270.13	2
79-14-1	2.5955	76.051	2
127-07-1	2.5978	76.057	2
112-59-4	2.5978	190.28	2
763-69-9	2.5983	146.19	2
2226-96-2	2.5989	173.26	2
36768-62-4	2.5991	156.28	2
6485-55-8	2.6015	115.18	2
3302-10-1	2.6035	158.24	2
76114-73-3	2.6061	155.2	2
120-93-4	2.6264	86.096	2
91-22-5	2.6338	129.16	2
121-82-4	2.6368	222.12	2
947-04-6	2.6408	197.32	2
98-37-3	2.6412	189.19	2
120570-77-6	2.6467	162.14	2
762-04-9	2.6505	138.1	2
111-91-1	2.6522	173.04	2
139481-59-7	2.6583	440.47	2
90-72-2	2.6601	265.4	2
76824-35-6	2.6602	337.45	2
2550-26-7	2.6607	148.21	2
57843-53-5	2.6633	376.5	2
55934-93-5	2.6638	248.36	2
107-66-4	2.6678	210.21	2
95-48-7	2.6681	108.14	2
