CAS,Delha1,Delha2,Delhac,Delhb1,Delhb2,Delhba,Delhn,Delho,Delhp,Delhs,MolMass,X1sedim,X1soil,X1water,X2sedim,X2soil,X2water,bp,dhaw,dhoa,dhow,kac,kaw0,kba,kde,kds,kdw,kn,koa0,kow0,kp,ks,mp,pka1,pka2,pkb1,pkb2,pv,toa1,toa2,toac,tob1,tob2,toba,tode,tods,todw,ton,top,tos
2809-21-4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,456.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.388,-0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
53-70-3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,278.3403,-9999,-9999,-9999,-9999,-9999,-9999,470.09,44835.0,-9999,-9999,-9999,-4.99,-9999,9.819505360623782e-09,9.819505360623782e-09,9.819505360623782e-09,-9999,11.588999999999999,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
123-92-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,134.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.891,2.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
83-32-9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,154.2045,-9999,-9999,-9999,-9999,-9999,-9999,272.72,43074.0,-9999,-9999,-9999,-2.47,-9999,3.98536307979614e-07,3.98536307979614e-07,3.98536307979614e-07,-9999,6.066,4.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
125116-23-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,414.77,-9999,-9999,-9999,-9999,-9999,-9999,9.819505360623782e-09,9.819505360623782e-09,9.819505360623782e-09,-9999,11.460999999999999,4.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
2416-94-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,229.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.0625,3.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
127-18-4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.3405,2.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
256-96-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,330.32,-9999,-9999,-9999,-9999,-9999,-9999,4.0868751297145337e-07,4.0868751297145337e-07,4.0868751297145337e-07,-9999,9.407,4.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
941-69-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.859999999999999,0.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
3047-33-4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,481.73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.501,-7.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
142-82-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,96.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.2795,3.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
1843-05-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,444.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.311,6.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
27344-41-8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,936.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.847,2.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
5333-42-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,370.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.05,8.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
6452-71-7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,361.57,-9999,-9999,-9999,-9999,-9999,-9999,3.342723283179012e-07,3.342723283179012e-07,3.342723283179012e-07,-9999,12.551,1.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
96-29-7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,157.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.531000000000001,1.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
105-74-8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,416.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.312,10.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
140923-17-7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,441.04,-9999,-9999,-9999,-9999,-9999,-9999,9.819505360623782e-09,9.819505360623782e-09,9.819505360623782e-09,-9999,14.878,5.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
10233-13-3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,287.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.858,6.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
191-24-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,276.3274,-9999,-9999,-9999,-9999,-9999,-9999,486.31,28141.0,-9999,-9999,-9999,-5.17,-9999,9.819505360623782e-09,9.819505360623782e-09,9.819505360623782e-09,-9999,11.971,6.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
629-96-9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,377.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.12,8.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
431-89-0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-62.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.306,2.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
513-35-9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,46.92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.5805,2.64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
506-51-4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,424.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.588,10.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
124-68-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,151.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.837,-0.74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
111-92-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,161.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.234,2.77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
2216-51-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,218.94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.492,3.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
502-44-3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,220.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.811,0.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
95-92-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,144.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.377000000000001,0.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
111-65-9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,119.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.621,4.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
628-96-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.407,1.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
79-09-4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,145.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.0885,0.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
121-44-8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.816,1.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
110-27-0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,316.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.592,7.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
846-49-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,510.4,-9999,-9999,-9999,-9999,-9999,-9999,9.819505360623782e-09,9.819505360623782e-09,9.819505360623782e-09,-9999,10.176,2.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
94-28-0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,403.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.385,5.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
65-85-0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,249.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.451499999999999,1.87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
111-41-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,210.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.217,-2.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
119-47-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,444.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.873000000000001,7.97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
53-06-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500.54,-9999,-9999,-9999,-9999,-9999,-9999,4.193693611933941e-07,4.193693611933941e-07,4.193693611933941e-07,-9999,9.248,1.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
110-12-3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,127.98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.9625000000000004,1.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
108-78-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,329.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.742999999999999,-0.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
107-05-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,61.52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0315000000000003,1.93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
107-21-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,153.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.1605,-1.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
141-79-7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,119.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.0725,1.37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
108-95-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,170.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.2375,1.51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
3302-10-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,234.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.129,3.34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
120-12-7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,178.22449999999998,-9999,-9999,-9999,-9999,-9999,-9999,327.31,50961.0,-9999,-9999,-9999,-3.14,-9999,9.819505360623782e-09,9.819505360623782e-09,9.819505360623782e-09,-9999,7.060499999999999,4.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
122-60-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,219.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.121,1.61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
25513-64-8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,219.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.142,1.63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
86-73-7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,166.2145,-9999,-9999,-9999,-9999,-9999,-9999,292.57,39685.0,-9999,-9999,-9999,-2.54,-9999,9.819505360623782e-09,9.819505360623782e-09,9.819505360623782e-09,-9999,6.3855,4.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
91-20-3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,128.1666,-9999,-9999,-9999,-9999,-9999,-9999,231.64,40700.0,-9999,-9999,-9999,-1.86,-9999,9.867817810122546e-07,9.867817810122546e-07,9.867817810122546e-07,-9999,4.941,3.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
108-30-5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,153.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.003,0.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
28768-32-3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,510.89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.991,2.53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
50-24-8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,505.67,-9999,-9999,-9999,-9999,-9999,-9999,4.249224512515694e-07,4.249224512515694e-07,4.249224512515694e-07,-9999,7.465,1.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
71-23-8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,89.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.8155,0.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
919-30-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,256.24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.133,0.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
115-29-7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,406.9232,-9999,-9999,-9999,-9999,-9999,-9999,401.28,24447.0,-9999,-9999,-9999,0.3,-9999,9.819505360623782e-09,9.819505360623782e-09,9.819505360623782e-09,-9999,7.669499999999999,3.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
84-66-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,282.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.233,2.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
111-84-2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,142.69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0265,4.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
75-37-6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-47.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.381,1.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
74-88-4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.2075,1.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
101-02-0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,410.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.275,6.62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
556-82-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,137.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.419,1.17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
